id,city_id,iata_code,icao_code,lat,lon
7333,6275,HFF,KHFF,35.03097,-79.50276
7334,5871,MEO,KMQI,35.91741,-75.70013
7335,5812,SOP,KSOP,35.23738,-79.38864
7336,5874,MRN,KMRN,35.82237,-81.61219
7337,5881,DUF,,36.25734,-75.78761
7338,5865,PGV,KPGV,35.6336,-77.38104
7339,5875,RDU,KRDU,35.87946,-78.7871
7340,5878,RWI,KRWI,35.85441,-77.89653
7341,5879,SRW,KRUQ,35.64789,-80.52193
7342,5800,CTZ,KCTZ,34.98017,-78.36306
7343,5876,EWN,KEWN,35.07719,-77.04314
7344,5885,INT,KINT,36.13635,-80.22817
7345,5882,SVH,KSVH,35.76697,-80.94938
7346,6782,OCW,KOCW,35.57081,-77.0453
7347,5873,QWG,,35.21042,-80.66779
7348,5877,IKB,KUKF,36.22469,-81.10091
7349,5886,ACY,KACY,39.45762,-74.57654
7350,5870,LLY,KVAY,39.94383,-74.84213
7351,5834,WWD,KWWD,39.00928,-74.90795
7352,5888,MIV,KMIV,39.36789,-75.07296
7353,5890,MJX,KMJX,39.92707,-74.29304
7354,5886,JSL,,39.35647,-74.41818
7355,5884,ILN,KILN,39.43241,-83.78876
7356,5894,MGY,KMGY,39.59131,-84.22844
7357,6066,PMH,KPMH,38.84011,-82.85005
7358,5895,HAO,KHAO,39.36224,-84.52498
7359,6340,MWO,KMWO,39.52912,-84.39356
7360,5894,DAY,KDAY,39.90228,-84.21939
7361,5898,HTW,KHTW,38.42061,-82.49397
7362,5846,OXD,KOXD,39.50727,-84.78263
7363,6347,ATO,KUNI,39.2117,-82.22284
7364,5893,CMH,KCMH,39.99795,-82.88352
7365,5893,LCK,KLCK,39.8172,-82.93616
7366,5830,SGH,KSGH,39.84312,-83.84362
7367,5900,ZZV,KZZV,39.94424,-81.89208
7368,5901,ADT,KADH,34.80314,-96.6714
7369,5902,LTS,KLTS,34.66396,-99.27425
7370,5902,AXS,KAXS,34.69812,-99.3387
7371,5903,ATE,,34.19156,-95.65138
7372,5904,AHD,,34.1506,-97.12114
7373,5904,ADM,KADM,34.30231,-97.0189
7374,5905,BVO,KBVO,36.76231,-96.01137
7375,5908,CHK,KCHK,35.09618,-97.96643
7376,5800,CLK,KCLK,35.53811,-98.93286
7377,5800,CSM,KCSM,35.34033,-99.19897
7378,5909,CUH,KCUH,35.94979,-96.77308
7379,5917,MKO,KMKO,35.66126,-95.35922
7380,5911,DUA,KDUA,33.94232,-96.39471
7381,5906,BWL,,36.79579,-97.3133
7382,5912,ELK,KELK,35.4261,-99.39598
7383,5913,WDG,KWDG,36.38359,-97.78753
7384,5803,FDR,KFDR,34.35203,-98.9848
7385,5923,GAG,KGAG,36.29502,-99.77379
7386,5914,GOK,KGOK,35.85094,-97.41599
7387,5910,DUC,KDUC,34.47203,-97.96004
7388,5917,HAX,KHAX,35.74593,-95.41275
7389,6162,HBR,KHBR,34.99148,-99.05727
7390,6103,CKA,KCKA,36.73816,-98.12624
7391,5915,LAW,KLAW,34.56758,-98.41672
7392,5916,MLC,KMLC,34.88505,-95.78439
7393,5657,MIO,KMIO,36.90768,-94.88982
7394,5920,OKM,KOKM,35.66715,-95.95292
7395,5921,PNC,KPNC,36.72918,-97.10159
7396,5926,RVS,KRVS,36.03441,-95.98222
7397,5922,RKR,KRKR,35.01964,-94.61903
7398,5757,SNL,KSNL,35.35668,-96.94048
7399,6276,HUJ,KHHW,34.03247,-95.53971
7400,5925,SUD,KSUD,35.78674,-96.66219
7401,5919,TIK,KTIK,35.42555,-97.39682
7402,5913,END,KEND,36.33976,-97.91645
7403,5927,WWR,KWWR,36.43377,-99.51812
7404,5918,OUN,KOUN,35.24556,-97.47222
7405,5919,PWA,KPWA,35.53159,-97.64267
7406,5919,OKC,KOKC,35.39312,-97.60087
7407,5928,CTH,KMQS,39.9807,-75.86621
7408,5929,GTY,,39.84176,-77.27397
7409,5931,WAY,KWAY,39.89918,-80.13269
7410,5930,PHL,KPHL,39.87835,-75.24018
7411,5883,THV,KTHV,39.91926,-76.8747
7412,5933,AIK,KAIK,33.64977,-81.67887
7413,6156,AND,KAND,34.49483,-82.70875
7414,6745,ADR,KPHH,33.45156,-79.52617
7415,5934,BNL,KBNL,33.25955,-81.38083
7416,5935,BFT,KARW,32.41074,-80.63427
7417,5937,CHS,KCHS,32.89851,-80.04037
7418,5938,HCW,KCQW,34.71073,-79.96047
7419,5939,CEU,KCEU,34.67177,-82.88626
7420,5940,CAE,KCAE,33.94502,-81.12543
7421,5940,CUB,KCUB,33.97071,-80.99565
7422,5941,DLL,KDLC,34.44967,-79.36919
7423,5865,GDC,KGYH,34.75662,-82.3756
7424,5583,FLO,KFLO,34.18516,-79.72367
7425,6005,GGE,KGGE,33.31589,-79.32247
7426,5946,CRE,KCRE,33.81128,-78.72335
7427,5865,GMU,KGMU,34.85031,-82.3509
7428,5730,GRD,KGRD,34.24738,-82.15317
7429,5943,HVS,KHVS,34.40515,-80.11812
7430,5944,HHH,KHXD,32.22319,-80.69754
7431,5936,BTN,KBBP,34.62071,-79.73311
7432,5945,MYR,KMYR,33.6824,-78.92324
7433,5947,OGB,KOGB,33.46444,-80.85695
7434,5948,LQK,KLQK,34.80907,-82.70221
7435,5950,SPA,KSPA,34.91813,-81.95796
7436,5951,SUM,KSMS,33.99221,-80.36227
7437,6346,USC,,34.68531,-81.64163
7438,5952,RBW,KRBW,32.91835,-80.63896
7439,5887,CDN,KCDN,34.28019,-80.56579
7440,6329,TUH,KAYX,35.39871,-86.0785
7441,5973,SYI,KSYI,35.56168,-86.44477
7442,5891,GHM,KGHM,35.83603,-87.44496
7443,5958,CSV,KCSV,35.95118,-85.08496
7444,6668,UCY,KUCY,36.38259,-88.9829
7445,5862,FYM,KFYM,35.05836,-86.56608
7446,5972,UOS,KUOS,35.20531,-85.89969
7447,5960,GCY,KGCY,36.19337,-82.81153
7448,6028,PHT,KPHT,36.34034,-88.38002
7449,5956,CHA,KCHA,35.03507,-85.20357
7450,5733,APT,KAPT,35.0598,-85.58468
7451,5968,MRC,KMRC,35.55475,-87.18233
7452,5954,TYS,KTYS,35.80673,-83.99115
7453,5840,MKL,KMKL,35.60239,-88.92145
7454,5688,MMI,KMMI,35.39853,-84.56008
7455,5965,MEM,KMEM,35.04218,-89.98157
7456,5967,MOR,KMOR,36.17862,-83.37663
7457,5969,BNA,KBNA,36.1195,-86.68416
7458,5957,CKV,KCKV,36.62171,-87.41473
7459,5970,RKW,KRKW,35.91808,-84.6975
7460,5971,GKT,KGKT,35.85853,-83.52697
7461,5710,MQY,KMQY,36.01144,-86.51227
7462,5955,TRI,KTRI,36.48069,-82.40709
7463,5974,THA,KTHA,35.37964,-86.24087
7464,5964,RNC,KRNC,35.70343,-85.84002
7465,6024,OCH,KOCH,31.57788,-94.70668
7466,5975,ABI,KABI,32.41124,-99.68203
7467,5998,ADS,KADS,32.96846,-96.83667
7468,5976,ALI,KALI,27.74114,-98.02722
7469,6017,LFK,KLFK,31.23408,-94.75021
7470,6033,RKP,KRKP,28.08995,-97.04492
7471,6014,MGI,,28.12307,-96.80018
7472,6217,BBC,KBYY,28.97331,-95.86357
7473,5980,HPY,KHPY,29.7872,-94.95712
7474,5981,BMT,KBMT,30.07044,-94.21554
7475,5979,AUS,KAUS,30.19453,-97.66987
7476,6018,EDC,KEDC,30.39661,-97.56725
7477,5978,LJN,KLBX,29.11028,-95.45993
7478,5988,BRO,KBRO,25.9073,-97.42609
7479,5989,BWD,KBWD,31.79376,-98.95672
7480,5996,CRS,KCRS,32.02738,-96.39804
7481,5648,JKV,KJSO,31.87077,-95.21724
7482,6035,SEP,KSEP,32.21792,-98.18107
7483,5992,COM,KCOM,31.84424,-99.40785
7484,5995,CRP,KCRP,27.77058,-97.50138
7485,5990,CFD,KCFD,30.71712,-96.33579
7486,6028,PRX,KPRX,33.6365,-95.45079
7487,5995,CUX,,27.72114,-97.51277
7488,5985,BBD,KBBD,31.17878,-99.32339
7489,5998,DAL,KDAL,32.84707,-96.85195
7490,6006,DFW,KDFW,32.89595,-97.0372
7491,5998,JDB,,32.77171,-96.80219
7492,6008,DWH,KDWH,30.06189,-95.55272
7493,5991,CZT,KCZT,28.52353,-99.82634
7494,5975,DYS,KDYS,32.42013,-99.85731
7495,5986,BZT,,28.98219,-95.57967
7496,6000,ELA,KELA,29.59798,-96.3216
7497,5993,CLL,KCLL,30.58853,-96.36385
7498,6001,ETN,KETN,32.41488,-98.81079
7499,6008,EFD,KEFD,29.60745,-95.15882
7500,6002,EVA,,30.32635,-94.07597
7501,6003,AFW,KAFW,32.98586,-97.3146
7502,6003,FTW,KFTW,32.8193,-97.36196
7503,5645,GLE,KGLE,33.64998,-97.20243
7504,6041,UVA,KUVA,29.21739,-99.7432
7505,6008,IAH,KIAH,29.98687,-95.34212
7506,5999,PNX,KGYI,33.71511,-96.67111
7507,6016,GGG,KGGG,32.38487,-94.71188
7508,6032,RCK,KRCK,30.63363,-96.98936
7509,6020,ASL,KASL,32.521,-94.31006
7510,6011,HLR,KHLR,31.1383,-97.71118
7511,5587,HTV,KUTS,30.74686,-95.58717
7512,6025,BPT,KBPT,29.95077,-94.02073
7513,5794,JCY,,30.24356,-98.6218
7514,6046,KIP,KCWC,33.86121,-98.49061
7515,6009,JCT,KJCT,30.51028,-99.76581
7516,6015,LRD,KLRD,27.54474,-99.46143
7517,5865,GVT,KGVT,33.06789,-96.06553
7518,6034,MDA,,29.43134,-98.37807
7519,6021,MFE,KMFE,26.17591,-98.23862
7520,6031,VDU,,28.28084,-97.21138
7521,6023,MWL,KMWL,32.78549,-98.05946
7522,6008,CXO,KCXO,30.35188,-95.41466
7523,6026,PSX,KPSX,28.7244,-96.25378
7524,6027,PSN,KPSN,31.78061,-95.70227
7525,6045,WEA,KWEA,32.7463,-97.68244
7526,6669,RND,KRND,29.52967,-98.27918
7527,6030,RGR,,32.45592,-98.68012
7528,5998,RBD,KRBD,32.68097,-96.86834
7529,6007,HRL,KHRL,26.22869,-97.65443
7530,6031,RFG,KRFG,28.29055,-97.32499
7531,6034,SAT,KSAT,29.53384,-98.47002
7532,6004,GLS,KGLS,29.26552,-94.86048
7533,5987,BKD,KBKD,32.72014,-98.89279
7534,6034,SSF,KSSF,29.33863,-98.46833
7535,6036,SLR,KSLR,33.15984,-95.62135
7536,6038,TRL,KTRL,32.7147,-96.26896
7537,6040,TYR,KTYR,32.35404,-95.40245
7538,6010,ERV,KERV,29.97764,-99.08708
7539,6043,VCT,KVCT,28.85277,-96.9186
7540,6044,ACT,KACT,31.60879,-97.22538
7541,6008,IWS,KIWS,29.81691,-95.67312
7542,6042,WIB,,34.2264,-99.28063
7543,6008,HOU,KHOU,29.6524,-95.27723
7544,6064,MFV,KFMV,37.64318,-75.76106
7545,6172,BKT,KBKT,37.07459,-77.96278
7546,6050,CHO,KCHO,38.13847,-78.45279
7547,6571,DAN,KDAN,36.57432,-79.33978
7548,5959,FKN,KFKN,36.69848,-76.90302
7549,6055,FRR,KFRR,38.91851,-78.25343
7550,6056,GVE,KGVE,38.15726,-78.16653
7551,5606,HSP,KHSP,37.95306,-79.83517
7552,5697,LVL,,36.77071,-77.79238
7553,6083,LNP,KLNP,36.9862,-82.52946
7554,6059,LYH,KLYH,37.32606,-79.2045
7555,6060,MNZ,KHEF,38.72577,-77.51257
7556,6572,PSK,KPSK,37.13829,-80.68105
7557,6061,PHF,KPHF,37.13181,-76.49273
7558,6062,ORF,KORF,36.89543,-76.20049
7559,7083,JPN,,38.87488,-77.05662
7560,6069,ROA,KROA,37.32541,-79.97532
7561,6782,DCA,KDCA,38.85233,-77.0372
7562,6075,SHD,KSHD,38.26292,-78.90202
7563,6047,VJI,KVJI,36.68498,-82.03421
7564,6049,BCB,KBCB,37.20618,-80.40785
7565,6074,WAL,KWAL,37.94074,-75.46742
7566,6052,IAD,KIAD,38.94877,-77.4491
7567,6741,WGO,KOKV,39.14316,-78.14698
7568,6507,CKB,KCKB,39.29891,-80.23171
7569,6082,CBE,KCBE,39.61509,-78.76168
7570,6080,MRB,KMRB,39.40177,-77.98444
7571,6516,GWV,,39.94868,-80.75953
7572,6065,PGC,,38.99419,-79.14439
7573,5963,LWB,KLWB,37.85818,-80.39924
7574,6077,EKN,KEKN,38.88927,-79.85701
7575,6076,BLF,KBLF,37.29567,-81.2076
7576,6081,MGW,KMGW,39.64286,-79.91617
7577,6417,BKW,KBKW,37.78706,-81.12399
7578,6079,HTS,KHTS,38.36647,-82.55794
7579,5897,PKB,KPKB,39.34507,-81.43901
7580,5937,CRW,KCRW,38.37315,-81.59318
7581,6086,ANB,KANB,33.59029,-85.85253
7582,6910,AUO,KAUO,32.61541,-85.43606
7583,5588,MOB,KMOB,30.68825,-88.24195
7584,6087,DXR,KDXR,41.37148,-73.48151
7585,6088,GON,KGON,41.3301,-72.04452
7586,6090,HFD,KHFD,41.74119,-72.64958
7587,6507,BDR,KBDR,41.16343,-73.12566
7588,6092,HVN,KHVN,41.26707,-72.88458
7589,5846,OXC,KOXC,41.47818,-73.13739
7590,6096,AXG,KAXA,43.07774,-94.27191
7591,6097,AMW,KAMW,41.99193,-93.62161
7592,6099,CIN,KCIN,42.04693,-94.78998
7593,6098,AIO,KAIO,41.40721,-95.04666
7594,5855,BNW,KBNW,42.04943,-93.84745
7595,5856,BRL,KBRL,40.7831,-91.12542
7596,6101,CID,KCID,41.88445,-91.71073
7597,6102,CCY,KCCY,43.07247,-92.61074
7598,6104,ICL,KICL,40.72264,-95.02791
7599,5800,CWI,KCWI,41.83086,-90.32902
7600,6105,CBF,KCBF,41.25861,-95.76056
7601,6106,CSQ,KCSQ,41.02138,-94.36329
7602,6107,DVN,KDVN,41.61142,-90.58903
7603,6108,DEH,KDEH,43.27525,-91.73932
7604,5999,DNS,KDNS,41.98638,-95.38055
7605,6109,DSM,KDSM,41.53934,-93.6586
7606,6110,DBQ,KDBQ,42.40278,-90.70902
7607,6111,EST,KEST,43.40718,-94.74637
7608,6575,FFL,KFFL,41.05307,-91.97878
7609,5642,FXY,KFXY,43.23918,-93.62844
7610,6112,FOD,KFOD,42.55136,-94.19246
7611,6113,FMS,KFSW,40.65921,-91.32682
7612,6057,HPT,KHPT,42.72538,-93.22474
7613,5961,HUD,,42.73573,-94.24793
7614,6115,IDG,KIDG,42.3326,-95.44489
7615,6116,IOW,KIOW,41.6395,-91.54238
7616,6117,IFA,KIFA,42.4693,-93.26492
7617,5783,EFW,KEFW,42.01254,-94.34304
7618,6118,EOK,KEOK,40.45977,-91.42849
7619,6119,LRJ,KLRJ,42.77802,-96.19369
7620,6121,MIW,KMIW,42.10925,-92.91562
7621,6122,MCW,KMCW,43.15339,-93.33566
7622,6282,MXO,KMXO,42.22611,-91.16708
7623,5627,MPZ,KMPZ,40.9473,-91.51382
7624,6123,MUT,KMUT,41.36335,-91.14491
7625,6185,TNU,KTNU,41.67654,-93.02219
7626,6114,OOA,KOOA,41.22615,-92.48937
7627,6125,OTM,KOTM,41.10668,-92.44824
7628,5704,PRO,KPRO,41.82841,-94.15933
7629,5617,POH,KPOH,42.74578,-94.65331
7630,6126,SUX,KSUX,42.403,-96.37992
7631,6127,SPW,KSPW,43.16441,-95.20194
7632,6124,RTL,,43.38336,-95.13918
7633,6129,ALO,KALO,42.55665,-92.40019
7634,6130,UKN,,43.28048,-91.46953
7635,6131,EBS,KEBS,42.43581,-93.86883
7636,6357,FEP,KFEP,42.24641,-89.58178
7637,6153,AUZ,KARR,41.77086,-88.47285
7638,6134,BMI,KBMI,40.48299,-88.91395
7639,6136,MDW,KMDW,41.7868,-87.74555
7640,6136,ORD,KORD,41.97959,-87.90446
7641,6151,QZX,,41.65003,-88.15006
7642,6154,DPA,KDPA,41.90642,-88.24841
7643,6140,GBG,KGBG,40.94388,-90.42955
7644,6142,IKK,KIKK,41.06737,-87.84876
7645,6529,PIA,KPIA,40.66,-89.69455
7646,6148,RFD,KRFD,42.20074,-89.09538
7647,6168,VYS,KVYS,41.35249,-89.15041
7648,6143,LOT,KLOT,41.60575,-88.09401
7649,6145,MQB,KMQB,40.51749,-90.65605
7650,6155,PWK,KPWK,42.11662,-87.90058
7651,6146,MLI,KMLI,41.44865,-90.50652
7652,6419,BDF,,41.23325,-89.61956
7653,6152,CMI,KCMI,40.03948,-88.27755
7654,6571,DNV,KDNV,40.1992,-87.5953
7655,6133,UGN,KUGN,42.41872,-87.86791
7656,6150,SQI,,41.74142,-89.68313
7657,6156,AID,KAID,40.10893,-85.61581
7658,6167,MIE,KMIE,40.24026,-85.39122
7659,6158,EKI,KEKM,41.72005,-85.99972
7660,6159,FWA,KFWA,40.9864,-85.1875
7661,6381,RCR,KRCR,41.06572,-86.19015
7662,6160,GYY,KGYY,41.61779,-87.40845
7663,6161,GSH,KGSH,41.5231,-85.79431
7664,6380,RNZ,KRZL,40.94132,-87.18231
7665,6163,KKT,,40.75983,-87.4349
7666,6164,OKK,KOKK,40.52809,-86.05888
7667,6013,LPO,KPPO,41.57154,-86.73753
7668,6120,MZZ,KMZZ,40.49161,-85.67446
7669,6166,MGC,KMGC,41.70419,-86.8234
7670,6171,LAF,KLAF,40.41226,-86.93668
7671,6287,PLY,,41.36682,-86.30874
7672,6170,VPZ,KVPZ,41.44989,-87.01149
7673,6159,SMD,KSMD,41.1407,-85.15262
7674,6157,ANQ,KANQ,41.63491,-85.08637
7675,6195,BAF,KBAF,42.15759,-72.71509
7676,6179,HYA,KHYA,41.66733,-70.28741
7677,6177,BVY,KBVY,42.58426,-70.91588
7678,6054,FMH,KFMH,41.6715,-70.5642
7679,5743,GDM,KGDM,42.55091,-72.01526
7680,6173,BOS,KBOS,42.36514,-71.01777
7681,6178,GBR,KGBR,42.18369,-73.40713
7682,5982,BED,KBED,42.46982,-71.28839
7683,5749,LWM,KLWM,42.71704,-71.12284
7684,6181,MXG,,42.34326,-71.51127
7685,6194,MVY,KMVY,41.39016,-70.61265
7686,6406,MMN,,42.46133,-71.5169
7687,6183,ACK,KACK,41.25693,-70.05934
7688,6184,EWB,KEWB,41.67621,-70.95615
7689,6186,OWD,KOWD,42.19065,-71.17255
7690,6188,PSF,KPSF,42.42602,-73.2919
7691,6287,PYM,KPYM,41.90994,-70.73198
7692,6189,PVC,KPVC,42.07205,-70.22058
7693,6192,UWA,,42.28287,-72.21535
7694,6176,CEF,KCEF,42.19317,-72.53603
7695,6205,LEW,KLEW,44.04856,-70.28647
7696,5690,AUG,KAUG,44.3205,-69.79721
7697,6197,BGR,KBGR,44.80892,-68.82275
7698,6199,CAR,KCAR,46.87143,-68.01725
7699,6206,OWK,KOWK,44.71736,-69.86319
7700,6201,FRY,KIZG,43.99063,-70.94646
7701,6198,BHB,KBHB,44.44924,-68.36196
7702,6202,HUL,KHUL,46.12576,-67.78641
7703,6191,RKD,KRKD,44.06111,-69.09629
7704,6204,MLT,KMLT,45.64783,-68.68503
7705,6200,WFK,KFVE,47.28532,-68.31199
7706,6208,PQI,KPQI,46.69547,-68.04747
7707,6885,PWM,KPWM,43.64728,-70.30992
7708,5670,PNN,KPNN,45.20046,-67.56994
7709,5674,SFM,KSFM,43.40054,-70.71047
7710,6209,WVL,KWVL,44.53375,-69.67856
7711,6211,ISS,KIWI,43.96296,-69.71198
7712,6214,APN,KAPN,45.07807,-83.56026
7713,6215,ARB,KARB,42.22282,-83.7455
7714,5984,ACB,KACB,44.98834,-85.19839
7715,6226,FNT,KFNT,42.96531,-83.74329
7716,6229,GDW,KGDW,43.97379,-84.47798
7717,6258,TVC,KTVC,44.7372,-85.57969
7718,6253,CIU,KCIU,46.25221,-84.47009
7719,6225,ESC,KESC,45.71869,-87.0942
7720,6223,DET,KDET,42.4092,-83.00964
7721,6223,DTW,KDTW,42.22205,-83.35147
7722,6251,DRE,KDRM,46.00944,-83.73927
7723,6238,IMT,KIMT,45.81522,-88.11768
7724,6236,IWD,KIWD,46.52521,-90.13485
7725,6213,AMN,KAMN,43.32198,-84.68778
7726,6233,CMX,KCMX,47.16826,-88.48901
7727,6224,ECA,,44.31209,-83.42243
7728,6149,NLE,,41.84037,-86.22564
7729,6237,AZO,KAZO,42.23476,-85.55195
7730,6230,GRR,KGRR,42.88461,-85.52958
7731,6255,IRS,KIRS,41.81203,-85.43541
7732,6212,ADG,KADG,41.86921,-84.07467
7733,6252,MCD,KMCD,45.86444,-84.63552
7734,6241,MBL,KMBL,44.27501,-86.25436
7735,6240,LDM,KLDM,43.95831,-86.41084
7736,6243,MNM,KMNM,45.12631,-87.63911
7737,5627,MOP,KMOP,43.61985,-84.73792
7738,6245,MKG,KMKG,43.16946,-86.23811
7739,6250,RCT,KRCT,43.89968,-85.51572
7740,6248,PTK,KPTK,42.66331,-83.41711
7741,6246,OSC,KOSC,44.45377,-83.37395
7742,6228,GLR,KGLR,45.01585,-84.69328
7743,6234,HLM,KHLM,42.79402,-86.16253
7744,6247,PLN,KPLN,45.5715,-84.78618
7745,6219,WBR,KRQB,43.7262,-85.51023
7746,6235,HTL,KHTL,44.35974,-84.67114
7747,6218,BEH,KBEH,42.12837,-86.42836
7748,6249,PHN,KPHN,42.91022,-82.52598
7749,6253,SSM,KANJ,46.47805,-84.36672
7750,6242,ISQ,KISQ,45.97005,-86.17396
7751,6257,HAI,,41.95704,-85.59031
7752,6227,MBS,KMBS,43.53211,-84.0877
7753,6216,BTL,KBTL,42.30726,-85.25083
7754,6132,WBK,,44.246,-84.18741
7755,6220,CAD,KCAD,44.27529,-85.41894
7756,6223,YIP,KYIP,42.23782,-83.53021
7757,6261,AEL,KAEL,43.68135,-93.36743
7758,5979,AUM,KAUM,43.66469,-92.93352
7759,6262,BDE,KBDE,48.72831,-94.61215
7760,6263,BJI,KBJI,47.50912,-94.93389
7761,6785,BBB,KBBB,45.33163,-95.65087
7762,6266,BRD,KBRD,46.39774,-94.13721
7763,6048,AXN,KAXN,45.86607,-95.39476
7764,6274,HIB,KHIB,47.39178,-92.84233
7765,6267,CKN,KCKN,47.84164,-96.62173
7766,6280,MIC,KMIC,45.06094,-93.35515
7767,6268,DTL,KDTL,46.82496,-95.88588
7768,6269,DLH,KDLH,46.84188,-92.1938
7769,6732,LYU,KELO,47.82435,-91.8307
7770,6270,EVM,KEVM,47.4241,-92.49769
7771,6078,FRM,KFRM,43.64384,-94.4158
7772,6277,INL,KINL,48.56619,-93.39881
7773,6271,FBL,KFBL,44.32441,-93.31077
7774,6272,FFM,KFFM,46.28413,-96.15701
7775,6280,FCM,KFCM,44.82719,-93.45717
7776,6273,GRM,KCKC,47.83795,-90.38316
7777,6230,GPZ,KGPZ,47.21352,-93.51477
7778,5840,MJQ,KMJQ,43.64756,-94.98508
7779,6279,MKT,KMKT,44.22164,-93.91874
7780,6280,MSP,KMSP,44.88217,-93.20835
7781,6281,MVE,KMVE,44.97001,-95.71472
7782,6147,MOX,KMOX,45.57039,-95.9684
7783,6283,ULM,KULM,44.32313,-94.50158
7784,6285,OWA,KOWA,44.12178,-93.25059
7785,6286,PKD,KPKD,46.89905,-95.06581
7786,6288,RWF,KRWF,44.54465,-95.07959
7787,6291,ROX,KROX,48.85123,-95.69825
7788,6293,STP,KSTP,44.93441,-93.05994
7789,6294,NSL,KDVP,43.98608,-95.78279
7790,6396,SYN,KSYN,44.47374,-93.01563
7791,6295,TVF,KTVF,48.06615,-96.1798
7792,6296,RRT,KRRT,48.93638,-95.34274
7793,6298,ILL,KBDH,45.11485,-95.13126
7794,6299,MWM,KMWM,43.9134,-95.10941
7795,6300,ONA,KONA,44.07691,-91.70821
7796,6411,OTG,KOTG,43.64985,-95.58491
7797,6301,IRK,KIRK,40.0933,-92.5412
7798,6345,TRX,KTRX,40.07911,-93.59172
7799,6414,ASY,KASY,46.02683,-99.35713
7800,6307,WAH,KBWP,46.24635,-96.60674
7801,6302,DVL,KDVL,48.11361,-98.9079
7802,6304,GFK,KGFK,47.94925,-97.17611
7803,6303,FAR,KFAR,46.91975,-96.82526
7804,6363,JMS,KJMS,46.92971,-98.67816
7805,6306,PMB,KPMB,48.94804,-97.24016
7806,6308,ANW,KANW,42.57917,-99.99318
7807,6946,AHF,,40.33945,-99.90651
7808,6309,BIE,KBIE,40.30111,-96.75419
7809,6314,HDE,KHDE,40.4514,-99.33565
7810,5907,BBW,KBBW,41.4364,-99.64234
7811,6323,EPG,,40.87016,-96.10894
7812,6312,GRI,KGRI,40.96723,-98.30895
7813,5893,OLU,KOLU,41.44369,-97.34264
7814,6310,BUB,KBUB,41.77669,-99.14975
7815,6319,OMA,KOMA,41.3011,-95.89848
7816,6311,FBY,KFBY,40.17718,-97.1672
7817,6577,FET,KFET,41.44694,-96.5178
7818,6313,HSI,KHSI,40.60446,-98.42756
7819,6315,HBO,,40.16667,-95.93361
7820,5768,LXN,KLXN,40.79028,-99.77623
7821,6062,OFK,KOFK,41.98528,-97.43533
7822,6316,EAR,KEAR,40.72696,-99.00703
7823,6317,LNK,KLNK,40.85056,-96.75946
7824,6319,MIQ,KMLE,41.19509,-96.11264
7825,6319,OFF,KOFF,41.11805,-95.91279
7826,6320,SCB,KSCB,41.61199,-96.62357
7827,6322,TQE,KTQE,41.76332,-96.17807
7828,6318,ONL,KONL,42.46945,-98.68759
7829,6324,BML,KBML,44.57478,-71.17508
7830,6331,ASH,KASH,42.78175,-71.51423
7831,6564,CNH,KCNH,43.37178,-72.36896
7832,6568,CON,KCON,43.20341,-71.50146
7833,6328,EEN,KEEN,42.89841,-72.27009
7834,6330,ERR,KERR,44.79273,-71.16431
7835,6327,AFN,KAFN,42.80508,-72.0023
7836,6326,LCI,KLCI,43.5729,-71.42576
7837,5962,LEB,KLEB,43.62834,-72.30931
7838,6329,MHT,KMHT,42.92778,-71.4372
7839,6210,HIE,KHIE,44.36757,-71.54553
7840,6452,NWH,,43.3879,-72.18509
7841,6066,PSM,KPSM,43.08457,-70.82307
7842,6334,BLM,KBLM,40.19011,-74.12959
7843,6813,CDW,KCDW,40.8751,-74.2807
7844,6335,NEL,KNEL,40.10011,-74.31709
7845,6339,JVI,,40.5245,-74.5982
7846,6336,LDJ,KLDJ,40.61748,-74.24444
7847,6505,WRI,KWRI,40.01567,-74.59293
7848,6333,TTN,KTTN,40.27677,-74.81294
7849,5967,MMU,KMMU,40.79927,-74.41432
7850,6341,EWR,KEWR,40.69709,-74.17557
7851,6342,PCT,,40.39911,-74.65858
7852,6337,TEB,KTEB,40.8501,-74.06042
7853,6383,SLK,KSLK,44.38025,-74.20483
7854,6347,ALB,KALB,42.74813,-73.80234
7855,6350,BGM,KBGM,42.20841,-75.97909
7856,6385,WSH,KHWV,40.81769,-72.87032
7857,6374,OLE,KOLE,42.24142,-78.37308
7858,6355,DKK,KDKK,42.49339,-79.27171
7859,6399,HCC,,42.2939,-73.71204
7860,6352,COP,,42.62848,-74.89163
7861,6353,CTX,,42.59486,-76.21562
7862,6354,DSV,KDSV,42.5709,-77.7125
7863,6379,POU,KPOU,41.62448,-73.88258
7864,6370,TSS,,40.74208,-73.97211
7865,6053,HTO,KHTO,40.96159,-72.24852
7866,6089,FID,,41.25382,-72.02977
7867,7057,ELM,KELM,42.1598,-76.89107
7868,6351,BUF,KBUF,42.94034,-78.7317
7869,6370,JFK,KJFK,40.63983,-73.77874
7870,6370,LGA,KLGA,40.77607,-73.87269
7871,6364,LKP,KLKP,44.26507,-73.96733
7872,6093,OIC,KOIC,42.56725,-75.52652
7873,6361,ISP,KISP,40.78992,-73.09764
7874,6367,MSS,KMSS,44.9333,-74.84298
7875,6348,AXB,,44.3134,-75.89892
7876,6368,MTP,KMTP,41.07649,-71.92007
7877,6372,IAG,KIAG,43.10144,-78.94117
7878,6373,OGS,KOGS,44.67843,-75.47597
7879,6376,UCA,KUCA,43.14507,-75.38323
